entityId	splineId	mode	speed	fx	fy	fz
31033	20343	2	3	0	0	0
31035	19142	1	3	0	0	0
31039	19140	1	3	0	0	0
31041	19143	1	3	0	0	0
31042	19149	1	3	0	0	0
31044	19145	1	3	0	0	0
31058	19147	1	3	0	0	0
31095	20976	1	3	0	0	0
31098	17736	1	3	0	0	0
31099	17733	1	3	0	0	0
31100	17735	1	3	0	0	0
31101	17729	1	3	0	0	0
31104	20027	2	1.59961	0	0	0
31106	20030	2	3	0	0	0
31111	17181	2	3	0	0	0
31155	20036	2	3	0	0	0
31157	17125	1	3	0	0	0
31162	20047	0	22.4062	0	0	0
31163	20053	0	22.4062	0	0	0
31165	20047	0	22.4062	0	0	4
31166	20053	0	22.4062	0	0	6
31182	20052	0	25	0	0	0
31186	20051	0	25	0	0	6
31187	20052	0	25	0	0	2
31194	20056	1	3	0	0	0
31195	20062	1	3	0	0	0
31204	20063	2	4.5	0	0	0
31205	20063	2	4.5	0	0	0
31206	20063	2	4.5	0	0	0
31225	16723	1	3	0	0	0
31228	16724	1	3	0	0	0
31233	20118	2	3	0	0	0
31235	20115	1	3	0	0	0
31237	20116	2	3	0	0	2
31238	20117	5	3	0	0	0
31239	20034	1	3	0	0	0
31315	18907	1	3	0	0	0
31438	17663	8	2.5	0	0	0
31446	17660	8	2.5	0	0	0
31456	17607	1	3	0	0	0
31499	17469	2	3	0	0	0
31530	16897	1	3	0	0	0
31568	16952	2	3	0	0	0
31580	17045	2	3	0	0	0
31581	20417	2	30	0	0	0
31582	20413	2	30	0	0	0
31583	20418	2	30	0	0	0
31584	20415	2	30	0	0	0
31585	20411	2	30	0	0	0
31586	20412	2	30	0	0	0
31587	20407	2	30	0	0	0
31588	20404	2	30	0	0	0
31589	20406	2	30	0	0	0
31590	20405	2	30	0	0	0
31591	20403	2	30	0	0	0
31592	20416	2	30	0	0	0
31599	17622	2	3	0	0	0
31602	20000	2	3	0	0	0
31630	17135	8	3	0	0	0
31632	17386	1	3	0	0	0
31634	16712	1	3	0	0	0
31639	17471	2	3	0	0	0
31659	19133	1	3	0	0	0
31660	19131	1	3	0	0	0
31663	16627	8	3	0	0	0
31664	16626	8	3	0	0	0
31665	16625	8	3	0	0	0
31666	16628	8	3	0	0	0
31667	16669	8	3	0	0	0
31668	16670	8	3	0	0	0
31669	16672	8	3	0	0	0
31670	16671	8	3	0	0	0
31709	19980	1	3	0	0	0
32398	10602	1	10	0	0	0
32399	10604	1	10	0	0	0
32400	10603	1	10	0	0	0
32549	12620	1	3	0	0	0
32596	10670	8	3	0	0	0
32597	10671	8	3	0	0	0
32598	10674	8	3	0	0	0
32599	10672	8	3	0	0	0
32600	10673	8	3	0	0	0
32603	10676	8	3	0	0	0
32604	10675	8	3	0	0	0
32605	10687	8	3	0	0	0
32612	10594	1	3	0	0	0
32675	12612	1	3	0	0	0
32676	10655	1	5	0	0	0
32755	10815	1	3	0	0	0
32756	10814	1	3	0	0	0
32757	10817	1	3	0	0	0
32758	10816	1	3	0	0	0
32759	10813	1	3	0	0	0
32760	10819	1	3	0	0	0
32921	10700	1	3	0	0	0
32931	10695	8	3	0	0	0
32932	10702	8	3	0	0	0
32939	10697	8	3	0	0	0
33206	10611	0	0.799805	0	0	0
33279	12630	1	3	0	0	0
33399	10613	8	3	0	0	0
33400	10614	8	3	0	0	0
33401	10616	8	3	0	0	0
33467	10691	8	3	0	0	0
33507	12696	1	2.5	0	0	0
33524	12631	1	3	0	0	0
33564	10633	8	3	0	0	0
33565	10639	8	3	0	0	0
33566	10638	8	3	0	0	0
33567	10637	8	3	0	0	0
33568	10640	8	3	0	0	0
33569	10641	8	3	0	0	0
33595	20261	1	3	0	0	0
33610	10630	8	3	0	0	0
33611	10627	8	3	0	0	0
33612	10626	8	3	0	0	0
33613	10629	8	3	0	0	0
33614	10624	8	3	0	0	0
33615	10623	8	3	0	0	0
33626	12628	8	3	0	0	0
33664	19625	1	3	0	0	0
33671	10658	8	3	0	0	0
33672	10662	8	3	0	0	0
33673	10663	8	3	0	0	0
33674	10664	8	3	0	0	0
33675	10661	8	3	0	0	0
33676	10660	8	3	0	0	0
33677	10659	8	3	0	0	0
33678	10657	8	3	0	0	0
33681	10665	8	3	0	0	0
33685	10656	8	3	0	0	0
33689	10646	8	3	0	0	0
33690	10666	8	3	0	0	0
33691	10645	8	3	0	0	0
33692	10643	8	3	0	0	0
33694	10650	8	3	0	0	0
33695	10649	8	3	0	0	0
33696	10644	8	3	0	0	0
33697	10600	1	3	0	0	0
33698	10647	8	3	0	0	0
33699	10648	8	3	0	0	0
33726	12627	1	3	0	0	0
33773	12629	1	3	0	0	0
33861	10601	1	3	0	0	0
33872	13246	8	2.5	0	0	0
33984	10692	1	3	0	0	0
34106	12632	1	3	0	0	0
34209	12635	1	3	0	0	0
34236	12774	1	3	0	0	0
34237	12773	2	3	0	0	0
34239	12705	1	3	0	0	0
34241	12693	2	3	0	0	0
34242	12695	2	3	0	0	0
34243	12692	2	3	0	0	0
34245	12694	5	3	0	0	0
34432	10783	2	3	0	0	0
34530	10797	2	3	0	0	0
34531	10795	2	3	0	0	0
34539	10796	2	3	0	0	0
34548	12606	1	3	0	0	0
34560	10800	1	3	0	0	0
34571	13998	8	3	0	0	0
34579	10952	1	3	0	0	0
34689	11160	8	3	0	0	0
34692	11156	8	3	0	0	0
34693	11154	8	3	0	0	0
34695	11158	8	3	0	0	0
34760	11251	8	4	0	0	0
34761	11253	8	4	0	0	0
34791	11193	1	3	0	0	0
34804	11192	1	3	0	0	0
34960	14317	1	3	0	0	0
34993	11290	2	3	0	0	0
34994	11282	8	3	0	0	0
34995	11274	8	3	0	0	0
34996	11283	8	3	0	0	0
34997	11275	8	3	0	0	0
34998	11285	8	3	0	0	0
34999	11271	8	3	0	0	0
35000	11269	8	3	0	0	0
35061	12983	1	3	0	0	0
35074	12936	1	3	0	0	0
35175	11262	1	3	0	0	0
35183	11306	1	3	0	0	0
35223	15854	1	3	0	0	0
35247	15857	1	3	0	0	0
35289	11211	8	3	0	0	0
35291	11210	8	3	0	0	0
35292	11215	8	3	0	0	0
35293	11213	8	3	0	0	0
35311	11316	0	30	0	0	0
35312	11317	0	30	0	0	0
35313	11314	0	30	0	0	0
35314	11311	0	30	0	0	0
35319	11312	0	30	0	0	0
35321	11313	0	30	0	0	0
35323	11310	0	30	0	0	0
35324	11295	0	30	0	0	0
35325	11294	0	30	0	0	0
35326	11315	1	3	0	0	0
35345	11204	2	5	0	0	0
35346	11203	2	5	0	0	0
35347	11201	2	5	0	0	0
35348	11200	2	5	0	0	0
35349	11202	2	5	0	0	0
35350	11207	2	5	0	0	0
35351	11205	2	5	0	0	0
35352	11206	2	5	0	0	0
35374	11012	2	3	0	0	0
35418	12990	1	3	0	0	0
35464	11166	2	3	0	0	0
35643	11168	1	3	0	0	0
35812	11006	0	-1	0	0	0
35814	11199	0	-1	0	0	0
35816	11004	0	-1	0	0	0
35817	11005	0	-1	0	0	0
35818	11198	0	-1	0	0	0
36026	11009	6	-1	0	0	0
36087	13113	2	3	0	0	0
36092	13093	2	3	0	0	0
36093	13095	5	3	0	0	0
36094	13112	5	3	0	0	0
36095	13111	1	3	0	0	0
36123	11217	1	3	0	0	0
36252	11337	1	3	0	0	2
36253	11336	1	3	0	0	0
36273	11250	8	4	0	0	0
36274	11249	8	4	0	0	0
36275	11240	8	4	0	0	0
36276	11242	8	4	0	0	0
36277	11243	8	4	0	0	0
36278	11241	8	4	0	0	0
36279	11244	8	4	0	0	0
36280	11232	8	4	0	0	0
36281	11233	8	4	0	0	0
36283	11247	8	4	0	0	0
36284	11238	8	4	0	0	0
36445	10618	1	3	0	0	0
36550	13025	0	3	0	0	0
36551	13034	0	3	0	0	0
36578	10635	1	3	0	0	0
36617	13928	1	3	0	0	8
36620	13966	1	3	-4	0	8
36622	13966	1	3	0	0	0
36631	13930	1	3	0	0	0
36632	13976	2	3	0	0	0
36633	13976	2	3	0	0	0
36635	14043	1	5	0	0	0
36639	14363	1	3	0	0	0
36640	14030	1	5	0	0	0
36642	14027	1	5	0	0	0
36643	14032	1	5	0	0	0
36651	14373	2	3	0	0	0
36655	14008	1	5	0	0	0
36658	19357	8	3	0	0	0
36675	19334	8	3	0	0	0
36720	14383	1	3	0	0	0
36768	14040	8	2.5	4	0	-2
36776	14033	8	10	0	0	0
36787	14321	2	3	0	0	0
36789	14323	2	3	0	0	0
36810	19336	2	15	0	0	2
36812	19346	5	10	0	0	2
36814	19347	2	3	0	0	2
36815	19345	5	3	0	0	2
36818	19348	5	10	0	0	2
36819	19353	1	3	0	0	0
36836	14314	1	3	0	0	0
36876	14384	1	3	0	0	0
36902	14331	2	3	0	0	0
36922	14330	1	3	0	0	0
36935	14335	2	3	0	0	0
37037	14359	1	3	0	0	0
37040	14355	1	3	0	0	0
37044	14357	2	3	0	0	0
37048	14364	1	3	0	0	0
37065	14371	2	3	0	0	0
37072	14356	1	3	0	0	0
37086	14548	2	5	0	0	0
37088	14007	2	5	0	0	0
37091	19305	8	3	0	0	0
37112	19360	8	3	0	0	0
37118	14018	2	5	0	0	0
37123	14021	1	3	0	0	0
37127	14324	2	3	0	0	0
37133	14318	1	3	0	0	0
37215	14380	2	3	0	0	0
37217	14701	2	3	0	0	0
37227	14378	2	3	0	0	0
37236	14379	2	3	0	0	0
37247	14381	2	3	0	0	0
37249	14019	2	2.5	0	0	0
37250	14023	2	3	0	0	0
37251	14017	2	3	0	0	0
37252	14776	2	3	-2	0	4
37253	14776	2	3	0	0	8
37254	14776	2	3	-4	0	8
37285	14375	1	3	0	0	0
37305	14772	1	3	0	0	0
37310	19400	5	10	2	0	4
37311	19399	2	10	-2	0	4
37318	14024	2	3	0	0	0
37320	14048	2	3	0	0	0
37321	14044	2	3	0	0	0
37323	14045	1	3	0	0	0
37324	14053	2	3	0	0	0
37335	14377	2	3	0	0	0
37345	14025	8	3	0	0	0
37346	14039	2	3	0	0	0
37347	14038	2	3	0	0	0
37348	14001	2	3	0	0	0
37349	14004	2	3	0	0	0
37350	14003	2	3	0	0	0
37353	14002	2	3	0	0	0
37355	14039	2	3	-4	0	-2
37356	14038	2	3	-4	0	-2
37357	14001	2	3	-4	0	-2
37361	14004	2	3	-4	0	2
37362	14003	2	3	-4	0	2
37371	14002	2	3	-4	0	2
37376	14187	8	10	0	0	8
37377	14189	8	10	-2	0	4
37378	14188	8	10	-2	0	4
37379	14187	8	10	0	0	0
37380	14189	8	10	0	0	0
37381	14188	8	10	0	0	0
37422	14354	1	3	0	0	0
37423	14358	1	3	0	0	0
37441	14049	2	3	0	0	0
37445	14370	2	3	0	0	0
37448	14369	2	3	0	0	0
37451	14374	2	3	0	0	0
37463	14376	1	3	0	0	0
37553	14082	2	3	0	0	0
37575	14082	5	10	0	0	0
37576	14082	5	10	0	0	2
37592	14362	2	3	0	0	0
37718	14729	1	3	0	0	0
37721	13928	1	3	0	0	0
37744	14328	2	3	0	0	0
37781	14342	2	3	0	0	0
37785	14325	2	3	0	0	0
37788	14327	2	3	0	0	0
37791	14329	2	3	0	0	0
37806	14319	1	3	0	0	0
37831	14320	1	3	0	0	0
37950	14490	2	3	0	0	0
37952	19337	8	3	0	0	0
37953	14768	1	3	0	0	0
37998	14315	1	3	0	0	0
38159	19994	1	3	0	0	0
38169	14305	1	3	0	0	0
38170	14304	1	3	0	0	0
38171	14307	1	3	0	0	0
38179	14299	2	3	0	0	0
38189	14299	2	3	2	0	4
38200	19320	8	2	0	0	0
38224	14595	2	5	0	0	0
38244	14638	1	3	0	0	0
38247	14345	2	3	0	0	0
38283	14428	1	3	0	0	0
38319	19324	8	3	0	0	0
38358	14505	1	3	0	0	0
38370	14590	2	3	0	0	0
38401	14686	1	3	0	0	0
38483	14712	1	3	0	0	0
38492	14590	2	3	4	0	2
38495	14591	2	3	0	0	0
38496	14592	1	3	0	0	0
38497	14589	1	3	0	0	0
38505	14332	1	3	0	0	0
38511	14619	2	3	0	0	0
38518	14338	1	3	0	0	0
38519	14339	1	3	0	0	0
38530	14347	0	3	0	0	0
38566	14031	2	3	0	0	0
38777	14326	2	3	0	0	0
38889	14749	2	1.34961	0	0	0
38890	14746	2	1.34961	0	0	0
38891	14747	2	1.34961	0	0	0
38892	14740	2	1.34961	0	0	0
38893	14744	2	1.34961	0	0	0
38894	14743	2	1.34961	0	0	0
38895	14806	2	1.34961	0	0	0
38896	14805	2	1.34961	0	0	0
38897	14807	2	1.34961	0	0	0
38898	14808	2	1.34961	0	0	0
38899	14803	2	1.34961	0	0	0
38900	14804	2	1.34961	0	0	0
38912	19401	2	3	0	0	0
38914	14769	1	3	0	0	0
38981	14313	2	3	0	0	0
38996	14322	2	3	0	0	0
39001	14382	1	3	0	0	0
39031	14334	1	3	0	0	0
39156	14353	1	3	0	0	0
39161	14365	1	3	0	0	0
39164	14372	1	3	0	0	0
39172	14368	1	3	0	0	0
39233	20134	1	3	0	0	0
39251	14340	1	3	0	0	0
39258	14337	2	3	0	0	0
39268	14631	2	3	0	0	0
39272	14020	1	3	0	0	0
39334	14343	2	3	0	0	0
39369	14312	2	3	0	0	0
39527	14820	0	3	0	0	0
39618	15043	1	3	0	0	0
39671	15028	8	2.25	0	0	0
39672	15044	0	3	0	0	0
39709	15855	2	3	0	0	0
39758	19355	5	30	0	0	0
39924	11246	1	3	0	0	0
39941	19989	1	3	0	0	0
39948	13252	8	2.5	0	0	0
39949	13266	8	2.5	0	0	0
39950	13250	8	2.5	0	0	0
39951	13263	8	2.5	0	0	0
39952	13247	8	2.5	0	0	0
39954	13245	8	2.5	0	0	0
39955	13248	8	2.5	0	0	0
39972	10617	8	3	0	0	0
39973	10615	8	3	0	0	0
39999	10699	8	3	0	0	0
40002	10701	8	3	0	0	0
40004	10696	8	3	0	0	0
40006	10694	8	3	0	0	0
40007	10693	8	3	0	0	0
40026	10628	8	3	0	0	0
40028	10621	8	3	0	0	0
40036	10625	8	3	0	0	0
40038	10632	8	3	0	0	0
40039	10631	8	3	0	0	0
40040	10634	8	3	0	0	0
40042	10636	8	3	0	0	0
40082	20262	8	3	0	0	0
40119	10751	1	3	0	0	0
40144	11273	8	3	0	0	0
40145	11270	8	3	0	0	0
40146	11272	8	3	0	0	0
40149	11284	8	3	0	0	0
40151	11268	8	3	0	0	0
40160	11161	8	3	0	0	0
40161	11155	8	3	0	0	0
40164	11157	8	3	0	0	0
40167	11159	8	3	0	0	0
40191	11214	8	3	0	0	0
40192	11212	8	3	0	0	0
40193	11209	8	3	0	0	0
40194	11216	8	3	0	0	0
40210	11245	8	4	0	0	0
40211	11234	8	4	0	0	0
40212	11230	8	4	0	0	0
40213	11248	8	4	0	0	0
40230	13005	1	3	0	0	0
40251	11256	8	4	0	0	0
40255	11254	8	4	0	0	0
40258	11252	8	4	0	0	0
40329	15047	8	3	0	0	0
40331	15048	8	3	0	0	0
40332	14593	1	3	0	0	0
40336	14594	1	3	0	0	0
40352	14367	1	3	0	0	0
40388	14766	1	3	0	0	0
40393	14336	2	3	0	0	0
40426	14341	2	3	0	0	0
40456	10973	1	3	0	0	0
40458	14316	1	3	0	0	0
40502	14333	1	3	0	0	0
40515	14569	1	3	0	0	0
40522	19621	1	3	0	0	0
41110	15081	1	3	0	0	0
41118	14897	8	4.5	-4	0	-4
41150	17648	2	3	0	0	0
41152	17632	2	3	0	0	0
41159	14841	1	3	0	0	0
41169	14847	2	3	-4	0	-4
41172	14821	8	3	-4	0	-4
41174	14518	8	3	-4	0	-4
41176	19579	8	3	-2.64062	0	-2.64062
41186	14563	8	3	-4	0	-4
41190	14526	8	3	-4	0	2
41207	14508	1	3	0	0	0
41213	15082	1	3	0	0	0
41222	14897	8	3	0	0	0
41263	12998	1	3	0	0	0
41267	14847	2	3	0	0	0
41275	14821	8	3	0	0	0
41279	14518	8	3	0	0	0
41280	11867	1	3	0	0	0
41284	14509	1	3	0	0	0
41286	19579	8	3	0	0	0
41290	14570	8	3	-4	0	-4
41295	14563	8	3	0	0	0
41301	14526	8	3	0	0	0
41316	14507	1	3	0	0	0
41320	19447	2	3	0	0	0
41322	19452	5	10	0	0	0
41323	19451	2	10	0	0	0
41324	14911	2	3	0	0	2
41325	14912	2	3	0	0	0
41326	14910	2	3	0	0	2
41327	14909	2	10	0	0	0
41328	14915	2	3	0	0	2
41329	14916	2	10	0	0	0
41330	14913	2	10	0	0	2
41331	14914	2	10	0	0	0
41334	14597	2	3	0	0	2
41335	14596	2	10	0	0	0
41336	19403	2	10	0	0	0
41338	14602	2	4.5	0	0	2
41339	14603	2	10	0	0	0
41341	14599	2	3	0	0	2
41342	14598	2	3	0	0	0
41343	14601	2	10	0	0	2
41344	14600	2	10	0	0	0
41345	19404	2	10	0	0	0
41356	14645	2	2.5	0	0	0
41360	17635	1	3	0	0	0
41363	17647	2	3	0	0	0
41367	17637	1	3	0	0	0
41377	17591	1	3	0	0	0
41378	17586	1	3	0	0	0
41459	15426	1	3	0	0	0
41486	17592	2	3	0	0	0
41543	17597	1	3	0	0	0
41558	14759	1	3	0	0	0
41563	19738	8	3	0	0	0
41564	19735	8	3	0	0	0
41565	19734	8	3	0	0	0
41566	19732	8	3	0	0	0
41567	19733	8	3	0	0	0
41568	19730	8	3	0	0	0
41569	19751	8	3	0	0	0
41570	19752	8	3	0	0	0
41571	19754	8	3	0	0	0
41572	19750	8	3	0	0	0
41573	14218	1	3	0	0	0
41575	15337	8	3	0	0	0
41576	15506	8	3	0	0	0
41577	11592	1	3	0	0	0
41578	11992	1	3	0	0	0
41580	15344	1	3	0	0	0
41581	15332	1	3	0	0	0
41583	15338	1	3	0	0	0
41584	15339	1	3	0	0	0
41586	15195	1	3	0	0	0
41587	11594	1	3	0	0	0
41588	15507	8	3	0	0	0
41591	15503	8	3	0	0	0
41593	12027	1	3	0	0	0
41594	15340	1	3	0	0	0
41595	15194	1	3	0	0	0
41600	16023	1	3	0	0	0
41613	12044	1	3	0	0	0
41614	15428	1	3	0	0	0
41634	15620	8	4.5	4	0	-4
41635	15614	8	3	0	0	0
41639	19113	8	3	0	0	0
41653	19103	8	3	0	0	0
41656	15616	8	3	0	0	0
41659	12045	1	3	0	0	0
41676	11600	1	3	0	0	0
41686	19073	8	4	0	0	0
41694	15258	8	3	0	0	0
41697	15257	8	3	0	0	0
41699	15256	8	3	0	0	0
41701	15275	8	3	0	0	0
41702	15274	8	3	0	0	0
41730	13977	8	3	0	0	0
41731	13975	8	3	0	0	0
41866	14839	8	3	0	0	0
41868	14840	8	3	0	0	0
41873	15303	1	3	0	0	0
41875	12031	1	3	0	0	0
41877	15333	1	3	0	0	0
41878	15336	8	3	0	0	0
41880	15506	8	3	-4	0	-4
41881	15513	1	3	0	0	0
41883	15502	8	3	0	0	0
41884	11580	1	3	0	0	0
41885	15511	2	3	0	0	0
41888	12032	1	3	0	0	0
41889	12034	1	3	0	0	0
41890	15421	8	3	0	0	0
41893	15355	8	3	0	0	0
41897	12028	1	3	0	0	0
41898	15425	1	3	0	0	0
41904	11579	1	3	0	0	0
41905	15503	8	3	-4	0	-4
41906	12038	1	3	0	0	0
41908	15423	1	3	0	0	0
41913	11574	1	3	0	0	0
41914	11575	1	3	0	0	0
41917	15508	8	3	0	0	0
41921	15621	8	3	0	0	0
41922	15622	8	3	0	0	0
41933	11570	1	3	0	0	0
41934	15520	8	3	0	0	2
41935	15521	8	3	0	0	0
41936	12025	1	3	0	0	0
41938	15341	1	3	0	0	0
41939	12026	1	3	0	0	0
41941	12030	1	3	0	0	0
41942	15334	1	3	0	0	0
41943	12047	1	3	0	0	0
41946	12029	1	3	0	0	0
41952	11573	1	3	0	0	0
41953	15522	8	3	0	0	2
41954	15523	8	3	0	0	0
41961	11577	1	3	0	0	0
41963	11928	1	3	0	0	0
41964	11578	1	3	0	0	0
42019	15075	1	3	0	0	0
42032	15074	1	3	0	0	0
42037	19026	1	3	0	0	0
42067	15089	1	3	0	0	0
42144	19431	1	3	0	0	0
42312	16258	2	3	0	0	0
42420	17639	1	3	0	0	0
42425	17638	1	3	0	0	0
42461	11995	1	3	0	0	0
42500	17570	1	3	0	0	0
42515	15053	1	3	0	0	0
42528	15051	1	3	0	0	0
42633	15083	1	3	0	0	0
42638	15079	1	3	0	0	0
42644	15085	1	3	0	0	0
42649	14891	1	3	0	0	0
42706	14898	1	3	0	0	0
42714	12322	1	3	0	0	0
42725	19618	1	3	0	0	0
42744	14761	1	3	0	0	0
42765	14829	8	9	0	0	0
42811	14350	2	3	0	0	2
42812	14351	2	3	0	0	0
42827	14893	2	9	-4	0	-4
42837	14826	2	9	0	0	4
42838	14825	2	9	0	0	2
42847	14566	2	9	0	0	4
42848	14565	2	9	0	0	2
42863	18964	1	3	0	0	0
42868	19493	2	9	0	0	4
42871	14801	2	9	0	0	2
42872	14802	2	9	0	0	8
42873	14798	2	9	0	0	0
42874	14800	2	9	0	0	6
42875	14799	2	9	0	0	4
42880	19494	2	9	0	0	8
42882	19495	2	9	0	0	4
42885	19492	2	9	0	0	6
42896	14502	2	9	0	0	2
42897	19390	2	9	0	0	8
42898	19389	2	9	0	0	6
42903	19388	2	9	0	0	6
42905	19387	2	9	0	0	2
42907	14501	2	9	0	0	8
42908	14500	2	9	0	0	6
42909	14499	2	9	0	0	4
42910	14503	2	9	0	0	0
42916	18859	8	3	0	0	0
42919	18843	1	3	0	0	0
42924	18833	8	3	0	0	0
42929	14886	2	3	0	0	0
42938	14849	8	3	0	0	0
42941	14851	8	3	0	0	0
42944	14823	8	3	0	0	0
42950	14519	8	3	0	0	0
42955	19553	8	3	0	0	0
42957	14534	8	3	0	0	0
42958	14552	8	3	0	0	0
42963	14349	1	3	0	0	0
42972	14391	2	9	0	0	0
42973	14392	2	9	0	0	0
42974	14302	2	9	0	0	0
42977	14298	2	9	0	0	0
42978	14393	2	9	0	0	0
42979	14297	2	9	0	0	0
42982	14892	2	9	0	0	0
42987	14824	2	9	0	0	0
42989	14567	2	9	0	0	0
43024	19496	2	9	0	0	0
43026	19487	2	9	0	0	0
43028	19488	5	9	0	0	4
43029	19491	2	9	0	0	0
43030	19490	2	9	0	0	2
43041	19386	2	9	0	0	2
43042	19385	2	9	0	0	0
43050	14926	8	1	4	0	-4
43058	14885	8	1	4	0	-4
43075	14884	8	1	-4	0	-4
43081	14926	8	1	-4	0	-4
43096	14885	8	1	0	0	0
43120	18864	1	3	0	0	0
43121	18858	8	3	0	0	0
43124	19620	8	3	0	0	0
43125	19619	8	3	0	0	0
43126	19606	8	3	0	0	0
43127	19607	1	3	0	0	0
43128	18832	8	3	0	0	0
43132	19608	8	3	0	0	0
43223	19454	5	10	-7.92188	0	3.96094
43225	19456	2	10	0	0	0
43226	19440	2	3	0	0	0
43230	19408	2	10	0	0	0
43231	19409	2	10	-7.92188	0	-3.96094
43232	19406	2	10	0	0	0
43234	19407	2	10	0	0	0
43236	19457	5	10	5.76172	0	2.88086
43240	19456	2	10	7.92188	0	-3.96094
43241	19440	2	3	-7.92188	0	-3.96094
43250	19408	2	10	7.92188	0	-3.96094
43251	19406	2	10	7.92188	0	-3.96094
43253	19407	2	10	-7.92188	0	-3.96094
43260	14887	8	3	0	0	0
43265	14927	8	3	-4	0	-4
43374	14871	8	3	0	0	0
43379	14869	8	3	0	0	0
43381	14558	8	3	0	0	0
43404	19635	8	3	0	0	0
43405	19633	8	3	0	0	0
43418	19637	8	3	0	0	4
43425	19684	1	3	0	0	0
43428	19453	2	10	0	0	0
43430	19455	2	10	0	0	0
43433	19405	2	10	0	0	0
43434	19410	2	3	0	0	0
43443	19451	2	10	10.7969	0	5.39844
43449	19403	2	10	-10.7969	0	-5.39844
43451	19404	2	10	10.7969	0	-5.39844
43546	15170	8	4	0	0	0
43548	19740	8	3	0	0	0
43549	19739	8	3	0	0	0
43550	19742	8	3	0	0	0
43551	19741	8	3	0	0	0
43552	19737	8	3	0	0	0
43553	19731	8	3	0	0	0
43554	19736	8	3	0	0	0
43555	19729	8	3	0	0	0
43584	17596	2	3	0	0	0
43599	17641	2	3	0	0	0
43618	15072	8	3	-4	0	-4
43619	17595	2	3	0	0	0
43623	11598	1	3	0	0	0
43642	17640	2	3	0	0	0
43796	15072	8	3	-4	0	-4
43808	15073	8	3	-4	0	-4
43844	15052	1	3	0	0	0
43848	17593	1	3	0	0	0
43853	15072	8	3	0	0	0
43858	15073	8	3	0	0	0
43864	17644	1	3	0	0	0
43873	19055	2	3	0	0	0
43875	19050	8	3	0	0	0
43876	19047	2	3	0	0	0
43878	19048	8	3	0	0	0
43880	19058	8	3	0	0	0
43883	17642	1	3	0	0	0
43889	15055	8	1	0	0	0
43958	15060	1	3	0	0	0
43978	19007	2	9	0	0	0
43979	19022	2	9	0	0	0
43984	19010	2	9	0	0	0
43986	19003	2	9	0	0	0
43987	19018	2	9	0	0	0
43988	19034	2	9	0	0	0
43989	19033	5	9	0	0	2
43990	19032	2	9	0	0	0
43992	19027	2	9	0	0	0
43997	19043	2	9	0	0	0
43998	19040	1	3	0	0	0
43999	19042	2	9	0	0	2
44001	19036	2	9	0	0	0
44003	19037	2	9	0	0	2
44006	18992	2	9	0	0	0
44007	18985	2	9	0	0	2
44008	18984	2	9	0	0	0
44012	19017	2	9	0	0	6
44014	19016	2	9	0	0	0
44021	19008	2	9	0	0	4
44025	19020	2	9	0	0	4
44026	19013	2	9	0	0	0
44027	19011	2	9	0	0	4
44028	19012	2	9	0	0	2
44034	19021	1	3	0	0	0
44037	19019	2	9	0	0	6
44049	18996	1	3	0	0	0
44051	19023	2	9	0	0	2
44053	19035	5	9	0	0	6
44065	19030	1	3	0	0	0
44067	19031	5	9	0	0	4
44068	19028	2	9	0	0	6
44074	19029	1	3	0	0	0
44076	19041	5	9	0	0	4
44077	19038	5	9	0	0	2
44087	19025	2	9	0	0	0
44088	19024	2	9	0	0	2
44169	14795	2	8	0	0	0
44178	14525	1	3	0	0	0
44186	14523	1	3	0	0	0
44191	14524	1	3	0	0	0
44210	15253	8	3	-4	0	-4
44241	15270	8	4.5	-4	0	-4
44255	15247	8	9	0	0	0
44256	19068	2	9	0	0	7.60156
44257	15246	8	9	0	0	0
44258	15248	8	9	0	0	0
44259	19065	2	9	0	0	0
44260	15255	2	9	-4	0	-4
44261	15249	8	9	0	0	0
44262	15244	8	9	-4	0	-4
44263	19067	2	9	0	0	7.60156
44264	19066	2	9	0	0	7.60156
44265	19069	2	9	0	0	0
44266	15273	2	9	0	0	0
44267	15266	2	9	-4	0	-4
44269	15265	2	9	-4	0	-4
44270	15267	2	9	-4	0	-4
44271	15268	8	9	0	0	0
44272	15269	8	9	0	0	0
44273	15276	2	9	-4	0	-4
44276	15272	2	9	0	0	0
44306	12041	1	3	0	0	0
44311	15256	8	3	-4	0	-4
44323	15275	8	3	-4	0	-4
44514	15042	2	8	0	0	0
44552	15149	8	2.5	0	0	0
44555	15152	2	2.5	0	0	0
44558	15153	1	3	0	0	0
44561	15150	8	3.75	0	0	2
44564	15152	2	2.5	4	0	-4
44579	19062	8	3	-2	0	2
44583	19061	2	3	-2	0	2
44584	15615	8	3	-4	0	-4
44593	19063	8	3	2	0	2
44606	19046	2	3	0	0	0
44612	19057	2	3	-2	0	2
44613	19054	8	3	2	0	-2
44614	19053	2	3	2	0	-2
44615	19051	2	3	2	0	-2
44616	19049	8	3	-2	0	2
44617	15122	8	3	0	0	0
44624	19059	2	3	-2	0	2
44625	19060	8	3	2	0	2
44638	14832	1	3	0	0	0
44662	17646	2	3	0	0	0
44664	17587	1	3	0	0	0
44726	15455	0	10	0	0	0
44727	15565	0	10	0	0	0
44728	15548	0	10	0	0	0
44729	15534	0	10	0	0	0
44731	15540	0	10	0	0	0
44732	15538	1	3	0	0	0
44744	19648	1	3	0	0	0
44750	11967	1	3	0	0	0
